,cum_err,gender
1983,22611.754152265305,male
1984,22621.639002576398,male
1985,22631.09385288749,male
1986,22640.128703198578,male
1987,22649.443553509675,male
1988,22658.67320182923,male
1989,22667.702850148795,male
1990,22676.540802866504,male
1991,22685.25875558422,male
1992,22693.76670830193,male
1993,22702.02466101964,male
1994,22710.592613737346,male
1995,22719.270566455056,male
1996,22727.60851917277,male
1997,22735.45647189048,male
1998,22742.909626599714,male
1999,22750.02278130896,male
2000,22756.857631620045,male
2001,22763.74762544965,male
2002,22770.79761927926,male
2003,22777.617613108872,male
2004,22784.14760693848,male
2005,22790.97134161336,male
2006,22798.276077388156,male
2007,22805.800813162943,male
2008,22813.27554893773,male
2009,22820.870880257527,male
2010,22828.51621157732,male
2011,22836.101542897108,male
2012,22843.664588298852,male
2013,22851.31243170907,male
2014,22859.230275119284,male
2015,22867.088118529504,male
2016,22874.87596193972,male
2017,22882.643805349937,male
2018,22890.668491352746,male
2019,22899.13633476296,male
2020,22908.032482571325,male
2021,22917.168630379692,male
2022,22926.33477818806,male
2023,22935.52092599642,male
2024,22945.107073804782,male
2025,22954.983221613147,male
2026,22964.689369421514,male
2027,22974.215517229877,male
2028,22983.61166503824,male
2029,22992.72781284661,male
2030,23001.313960654974,male
2031,23009.740108463335,male
2032,23018.202455345778,male
2033,23028.035825594827,male
2034,23037.544373603458,male
2035,23046.832921612087,male
2036,23056.131469620723,male
2037,23065.860017629355,male
2038,23076.04856563799,male
2039,23086.163956239216,male
2040,23095.98934684044,male
2041,23102.914998301665,male
2042,23109.731651454334,male
2043,23116.238304607,male
2044,23122.645310768923,male
2045,23128.938576085577,male
2046,23135.06184140223,male
2047,23141.395853766473,male
2048,23147.400461675723,male
2049,23153.418226992377,male
2050,23160.025992309027,male
2051,23166.653757625685,male
2052,23173.389827340485,male
2053,23180.010375584356,male
2054,23186.529581235634,male
2055,23193.098786886912,male
2056,23199.7979925382,male
2057,23207.047198189473,male
2058,23214.876403840757,male
2059,23222.825609492036,male
2060,23230.424815143317,male
2061,23237.774020794597,male
2062,23245.353226445877,male
2063,23253.18143501461,male
2064,23261.26964358334,male
2065,23269.167852152077,male
2066,23276.969801566083,male
2067,23285.221750980087,male
2068,23293.83370039409,male
2069,23303.206934034708,male
2070,23312.64016767532,male
2071,23321.753401315935,male
2072,23330.836634956544,male
2073,23339.831564199012,male
2074,23348.90649344148,male
2075,23357.98142268394,male
2076,23366.846351926408,male
2077,23375.76128116887,male
2078,23384.696210411334,male
2079,23393.2811396538,male
2080,23401.816068896267,male
2081,23410.420998138736,male
2082,23419.2859273812,male
2083,23428.370856623664,male
2084,23437.495785866126,male
2085,23446.33071510859,male
2086,23454.72564435106,male
2087,23462.986832748247,male
2088,23471.388021145445,male
2089,23479.438208442734,male
2090,23487.09839574002,male
2091,23494.2185830373,male
2092,23501.09877033459,male
2093,23508.288957631874,male
2094,23515.46914492916,male
2095,23522.548047999837,male
2096,23529.196951070506,male
2097,23535.725854141183,male
2098,23542.36475721186,male
2099,23548.860502875126,male
2100,23555.1462485384,male
2101,23561.341994201666,male
2102,23567.22256210535,male
2103,23574.309212244112,male
2104,23580.056457927883,male
2105,23585.75241938504,male
2106,23591.241526142465,male
2107,23597.410632899893,male
2108,23603.93973965732,male
2109,23610.598846414745,male
2110,23617.11566725412,male
2111,23623.22079249164,male
2112,23629.20691882908,male
2113,23635.59474076837,male
2114,23642.533905300246,male
2115,23649.61306983213,male
2116,23656.764520282053,male
2117,23663.965970731984,male
2118,23671.187421181912,male
2119,23678.31887163184,male
2120,23685.220322081772,male
2121,23691.94669845763,male
2122,23698.563074833477,male
2123,23704.84945120933,male
2124,23711.20108564001,male
2125,23717.86272007068,male
2126,23724.603011908766,male
2127,23731.683303746842,male
2128,23738.833595584925,male
2129,23745.885230015592,male
2130,23753.016864446272,male
2131,23760.218498876944,male
2132,23767.650133307623,male
2133,23775.461767738292,male
2134,23783.691116250917,male
2135,23792.220464763544,male
2136,23800.929813276172,male
2137,23809.46916178879,male
2138,23817.798510301418,male
2139,23825.977858814047,male
2140,23833.18340640074,male
2141,23840.392694832713,male
2142,23847.711983264686,male
2143,23855.041271696653,male
2144,23862.550560128624,male
2145,23870.149848560595,male
2146,23877.70913699256,male
2147,23885.381582831946,male
2148,23893.194028671318,male
2149,23900.802733665427,male
2150,23908.201438659533,male
2151,23915.863944579563,male
2152,23923.302936717733,male
2153,23930.97064462929,male
2154,23938.495195133448,male
2155,23945.93840304501,male
2156,23953.38161095657,male
2157,23960.694818868127,male
2158,23967.859311006298,male
2159,23974.402518917854,male
2160,23980.81760660103,male
2161,23987.17727649878,male
2162,23993.710103803944,male
2163,24000.308600728185,male
2164,24007.19709765242,male
2165,24014.464999031665,male
2166,24022.299743003492,male
2167,24030.47448697532,male
2168,24038.89982649215,male
2169,24047.75516600898,male
2170,24056.680505525816,male
2171,24065.795845042645,male
2172,24074.93118455948,male
2173,24084.24652407631,male
2174,24094.041863593142,male
2175,24104.277203109978,male
2176,24114.82254262681,male
2177,24125.71788214364,male
2178,24137.193221660476,male
2179,24149.0985611773,male
2180,24160.883900694134,male
2181,24172.43924021097,male
2182,24183.994579727798,male
2183,24195.439919244636,male
2184,24206.905258761464,male
2185,24217.556797352372,male
2186,24228.12833594328,male
2187,24238.489278989182,male
2188,24249.070222035087,male
2189,24259.881165080984,male
2190,24270.472108126887,male
2191,24281.183646717796,male
2192,24291.9051853087,male
2193,24302.14672389961,male
2194,24312.128262490518,male
2195,24321.72980108142,male
2196,24331.51303004537,male
2197,24341.626259009325,male
2198,24351.66948797327,male
2199,24361.60271693722,male
2200,24371.17594590118,male
2201,24380.489174865128,male
2202,24389.97240382908,male
2203,24399.56563279303,male
2204,24409.769457301987,male
2205,24421.936268000936,male
2206,24433.943078699896,male
2207,24446.01988939885,male
2208,24455.933118362806,male
2209,24465.696347326757,male
2210,24475.479576290705,male
2211,24485.630519336606,male
2212,24495.951462382513,male
2213,24506.906801899342,male
2214,24519.942141416173,male
2215,24533.490467123007,male
2216,24547.068792829843,male
2217,24560.717118536675,male
2218,24574.445444243505,male
2219,24588.293769950338,male
2220,24602.452095657176,male
2221,24614.847435174004,male
2222,24626.902774690836,male
2223,24641.54110039767,male
2224,24656.029426104502,male
2225,24669.323950885406,male
2226,24680.215489476315,male
2227,24692.726432522213,male
2228,24703.767375568117,male
2229,24714.308318614017,male
2230,24724.817977433315,male
2231,24735.38763625261,male
2232,24745.907295071906,male
2233,24756.556953891195,male
2234,24767.226612710496,male
2235,24777.94627152979,male
2236,24788.725930349083,male
2237,24799.645589168373,male
2238,24810.405247987674,male
2239,24820.814906806965,male
2240,24831.264565626258,male
2241,24841.934224445547,male
2242,24852.723883264844,male
2243,24863.513542084136,male
2244,24874.456941748707,male
2245,24885.670341413268,male
2246,24896.833741077837,male
2247,24907.417140742404,male
2248,24917.85247854456,male
2249,24928.28781634672,male
2250,24939.352558603878,male
2251,24950.727300861043,male
2252,24962.1620431182,male
2253,24973.93678537535,male
2254,24986.02152763251,male
2255,24998.096269889673,male
2256,25010.091012146826,male
2257,25022.10575440398,male
2258,25034.080496661143,male
2259,25045.955238918294,male
2260,25057.44863858286,male
2261,25068.632038247426,male
2262,25079.36543791199,male
2263,25090.090180169143,male
2264,25100.75492242631,male
2265,25111.159664683462,male
2266,25121.284406940613,male
2267,25131.289149197775,male
2268,25141.120150609662,male
2269,25150.69115202155,male
2270,25160.326951441908,male
2271,25170.362750862267,male
2272,25180.296854680775,male
2273,25190.510958499282,male
2274,25200.77506231779,male
2275,25211.040861738147,male
2276,25221.2166611585,male
2277,25232.06626150479,male
2278,25242.825861851074,male
2279,25253.74546219736,male
2280,25264.625062543644,male
2281,25275.72958881585,male
2282,25287.242772495476,male
2283,25299.005956175093,male
2284,25310.529139854712,male
2285,25321.462323534328,male
2286,25332.28058128802,male
2287,25343.268839041713,male
2288,25354.457096795402,male
2289,25365.745354549093,male
2290,25376.87853822871,male
2291,25388.03172190833,male
2292,25399.35490558795,male
2293,25410.618089267566,male
2294,25421.701272947186,male
2295,25432.3444566268,male
2296,25442.397640306423,male
2297,25451.83082398604,male
2298,25461.112570751346,male
2299,25469.924317516652,male
2300,25478.376064281947,male
2301,25487.072885121324,male
2302,25496.044907952233,male
2303,25505.006930783136,male
2304,25513.908953614042,male
2305,25523.09097644495,male
2306,25532.27299927585,male
2307,25541.425022106756,male
2308,25550.41764048266,male
2309,25559.510258858572,male
2310,25568.912877234485,male
2311,25578.63549561039,male
2312,25588.8181139863,male
2313,25599.222016588817,male
2314,25609.565919191336,male
2315,25619.499821793852,male
2316,25629.13244016976,male
2317,25638.68634277227,male
2318,25648.760245374793,male
2319,25659.04414797731,male
2320,25668.30939317242,male
2321,25677.754042822526,male
2322,25687.16869247263,male
2323,25696.263937667743,male
2324,25705.611744725258,male
2325,25715.689551782772,male
2326,25726.12735884028,male
2327,25736.5951658978,male
2328,25747.04297295531,male
2329,25757.670780012828,male
2330,25768.058587070343,male
2331,25778.096394127857,male
2332,25788.33420118537,male
2333,25798.69200824288,male
2334,25808.7104108454,male
2335,25819.527470855322,male
2336,25830.133935320246,male
2337,25840.75039978516,male
2338,25851.63686425009,male
2339,25862.46332871501,male
2340,25873.196635772525,male
2341,25883.879942830037,male
2342,25894.363249887556,male
2343,25904.756556945063,male
2344,25914.909864002584,male
2345,25924.606328467496,male
2346,25933.97150870581,male
2347,25942.866688944127,male
2348,25951.321869182437,male
2349,25958.919507649553,male
2350,25966.28714611667,male
2351,25973.464784583786,male
2352,25980.953765643495,male
2353,25988.759589295798,male
2354,25997.025412948104,male
2355,26005.5612366004,male
2356,26014.0770602527,male
2357,26022.712883905002,male
2358,26031.4387075573,male
2359,26040.33970896919,male
2360,26049.40071038107,male
2361,26058.49171179297,male
2362,26067.572713204852,male
2363,26076.653714616732,male
2364,26085.60471602862,male
2365,26094.615717440505,male
2366,26103.816718852395,male
2367,26113.207720264283,male
2368,26122.968721676167,male
2369,26133.149723088052,male
2370,26143.400724499937,male
2371,26153.65172591183,male
2372,26165.005185657046,male
2373,26176.558645402267,male
2374,26188.32210514749,male
2375,26199.321763966786,male
2376,26210.521422786078,male
2377,26221.75108160537,male
2378,26233.050740424667,male
2379,26244.55039924396,male
2380,26256.11005806325,male
2381,26266.32100110916,male
2382,26276.52194415506,male
2383,26286.512887200963,male
2384,26296.54383024687,male
2385,26306.66477329277,male
2386,26316.84571633867,male
2387,26327.106659384575,male
2388,26337.477602430485,male
2389,26348.028545476383,male
2390,26360.058204295678,male
2391,26371.86786311497,male
2392,26383.507521934265,male
2393,26394.997180753555,male
2394,26405.548182165447,male
2395,26416.049183577335,male
2396,26426.46498299769,male
2397,26436.87078241805,male
2398,26447.23658183841,male
2399,26458.611038666182,male
2400,26470.949296419873,male
2401,26482.907554173562,male
2402,26494.725811927252,male
2403,26506.224069680946,male
2404,26517.372327434638,male
2405,26528.178889586477,male
2406,26538.89545173832,male
2407,26549.472013890154,male
2408,26557.879860268607,male
2409,26567.344317096373,male
2410,26576.808773924142,male
2411,26586.053230751906,male
2412,26593.822772732205,male
2413,26601.682314712503,male
2414,26609.47325775841,male
2415,26617.524200804313,male
2416,26625.55514385021,male
2417,26633.596086896127,male
2418,26641.981454095625,male
2419,26650.42682129515,male
2420,26659.011565266974,male
2421,26667.816309238806,male
2422,26676.89105321063,male
2423,26686.35579718246,male
2424,26696.28054115429,male
2425,26706.46528512612,male
2426,26718.13874487134,male
2427,26729.972204616563,male
2428,26741.975664361777,male
2429,26754.209124107,male
2430,26766.57258385222,male
2431,26778.94604359744,male
2432,26791.17950334266,male
2433,26803.422963087884,male
2434,26815.786422833102,male
2435,26828.269882578323,male
2436,26839.849541397616,male
2437,26851.529200216904,male
2438,26863.418859036203,male
2439,26875.338517855493,male
2440,26887.22817667479,male
2441,26899.077835494078,male
2442,26909.937494313373,male
2443,26920.957153132666,male
2444,26931.42815454456,male
2445,26941.699155956438,male
2446,26951.680157368333,male
2447,26961.351158780213,male
2448,26970.7021601921,male
2449,26980.7618190114,male
2450,26989.88207337569,male
2451,26998.457352811874,male
2452,27006.77263224805,male
2453,27014.136338203338,male
2454,27022.72004415863,male
2455,27032.17375011392,male
2456,27041.997456069214,male
2457,27051.9211620245,male
2458,27063.19258206174,male
2459,27074.83400209899,male
2460,27086.485422136226,male
2461,27096.369128091523,male
2462,27105.93283404681,male
2463,27115.3065400021,male
2464,27124.57024595739,male
2465,27133.633951912685,male
2466,27143.875371949922,male
2467,27153.796791987163,male
2468,27163.108212024406,male
2469,27171.98963206165,male
2470,27180.871052098886,male
2471,27189.582472136135,male
2472,27198.043892173377,male
2473,27206.585312210616,male
2474,27215.336136702856,male
2475,27224.342163186622,male
2476,27232.80818967038,male
2477,27241.054216154153,male
2478,27249.35024263792,male
2479,27257.786269121687,male
2480,27266.292295605457,male
2481,27274.778322089223,male
2482,27283.134348572985,male
2483,27291.529032464154,male
2484,27300.013716355334,male
2485,27308.538400246503,male
2486,27317.113084137676,male
2487,27325.540925436257,male
2488,27334.20876673484,male
2489,27342.926608033424,male
2490,27351.66444933201,male
2491,27360.449133223177,male
2492,27369.070076269083,male
2493,27377.661019314983,male
2494,27386.461962360885,male
2495,27395.262905406787,male
2496,27404.152564226082,male
2497,27413.312223045377,male
2498,27422.77188186467,male
2499,27432.511540683965,male
2500,27442.171199503257,male
2501,27451.510858322556,male
2502,27460.820517141845,male
2503,27470.58146018775,male
2504,27480.82240323365,male
2505,27491.13334627956,male
2506,27501.494289325456,male
2507,27511.95523237136,male
2508,27522.166175417264,male
2509,27532.267118463173,male
2510,27542.868061509063,male
2511,27553.92900455497,male
2512,27565.269947600875,male
2513,27576.78089064678,male
2514,27588.371833692683,male
2515,27599.942776738582,male
2516,27611.543719784488,male
2517,27623.223378603783,male
2518,27635.283037423073,male
2519,27647.61269624237,male
2520,27660.022355061665,male
2521,27672.382013880957,male
2522,27684.69167270025,male
2523,27697.03133151954,male
2524,27709.320990338838,male
2525,27721.490649158128,male
2526,27733.41030797742,male
2527,27745.129966796718,male
2528,27756.529625616007,male
2529,27767.739284435305,male
2530,27778.9389432546,male
2531,27790.1486020739,male
2532,27801.368260893192,male
2533,27812.15791971248,male
2534,27822.547578531772,male
2535,27832.42097819634,male
2536,27840.896663778953,male
2537,27849.60234936156,male
2538,27858.02803494418,male
2539,27865.913720526794,male
2540,27873.564332035334,male
2541,27881.39494354387,male
2542,27889.18555505241,male
2543,27897.22750915354,male
2544,27905.329463254675,male
2545,27913.6814173558,male
2546,27922.12337145694,male
2547,27932.09303964002,male
2548,27940.70981598157,male
2549,27950.504306405066,male
2550,27959.87879682856,male
2551,27969.24328725206,male
2552,27978.457777675558,male
2553,27987.372268099058,male
2554,27996.21301767728,male
2555,28005.00884132958,male
2556,28013.52959090781,male
2557,28022.165518245627,male
2558,28031.031445583434,male
2559,28039.91737292125,male
2560,28048.753196573543,male
2561,28057.489020225847,male
2562,28065.87546710584,male
2563,28074.237091745403,male
2564,28082.978716384972,male
2565,28092.098998431953,male
2566,28101.339280478936,male
2567,28110.63956252591,male
2568,28120.199844572893,male
2569,28130.110126619868,male
2570,28140.020408666845,male
2571,28150.807955203825,male
2572,28161.525501740805,male
2573,28172.47637933278,male
2574,28181.304965777912,male
2575,28190.196709630443,male
2576,28198.978453482974,male
2577,28207.94079288051,male
2578,28217.39313227805,male
2579,28227.717757593637,male
2580,28238.812382909222,male
2581,28250.847008224802,male
2582,28263.55163354039,male
2583,28276.486258855977,male
2584,28289.45088417156,male
2585,28302.75550948715,male
2586,28316.420134802738,male
2587,28330.244760118323,male
2588,28344.39938543391,male
2589,28358.804010749485,male
2590,28373.128636065077,male
2591,28387.38326138066,male
2592,28401.91788669625,male
2593,28416.58251201183,male
2594,28432.080938253348,male
2595,28446.285563568934,male
2596,28459.94018888452,male
2597,28474.258615126026,male
2598,28488.037041367545,male
2599,28501.28546760905,male
2600,28514.15389385057,male
2601,28526.512320092075,male
2602,28539.094487178852,male
2603,28551.656654265644,male
2604,28563.778821352425,male
2605,28574.4123310318,male
2606,28585.055840711168,male
2607,28595.52935039055,male
2608,28605.592860069923,male
2609,28615.516369749304,male
2610,28625.359879428674,male
2611,28634.813389108043,male
2612,28644.33689878742,male
2613,28653.6404084668,male
2614,28662.39391814617,male
2615,28670.557427825544,male
2616,28677.49093750492,male
2617,28684.42862196509,male
2618,28691.87630642525,male
2619,28700.61264829282,male
2620,28709.428990160384,male
2621,28718.28533202796,male
2622,28726.81167389553,male
2623,28735.62701407166,male
2624,28744.48235424779,male
2625,28753.016410197313,male
2626,28761.530466146836,male
2627,28770.7020654777,male
2628,28780.015950726607,male
2629,28789.579835975514,male
2630,28799.55372122442,male
2631,28808.967606473332,male
2632,28818.04920580419,male
2633,28827.120805135055,male
2634,28835.268603539982,male
2635,28843.246401944918,male
2636,28850.71420034985,male
2637,28858.406820995202,male
2638,28866.22944164055,male
2639,28874.563404878485,male
2640,28883.18608388982,male
2641,28892.43396489268,male
2642,28902.26184589554,male
2643,28912.2597268984,male
2644,28922.18760790126,male
2645,28932.145488904123,male
2646,28941.763369906977,male
2647,28950.74125090984,male
2648,28959.459131912696,male
2649,28968.24567032296,male
2650,28977.44220873323,male
2651,28986.8487471435,male
2652,28996.41528555377,male
2653,29006.19182396404,male
2654,29016.308362374304,male
2655,29026.944900784572,male
2656,29038.25143919484,male
2657,29049.407977605108,male
2658,29060.52451601537,male
2659,29072.774855351567,male
2660,29085.01519468776,male
2661,29096.985534023952,male
2662,29108.615873360148,male
2663,29120.15621269634,male
2664,29131.896552032536,male
2665,29142.623090442798,male
2666,29153.259628853066,male
2667,29163.971345022925,male
2668,29174.763061192774,male
2669,29185.384777362622,male
2670,29195.981315772893,male
2671,29206.687854183165,male
2672,29218.158193519357,male
2673,29229.698532855542,male
2674,29241.504049951327,male
2675,29253.349567047102,male
2676,29265.145084142885,male
2677,29276.68060123867,male
2678,29289.226701334446,male
2679,29301.572801430222,male
2680,29313.318318526006,male
2681,29323.803835621777,male
2682,29334.250636944173,male
2683,29344.95615403995,male
2684,29355.791671135732,male
2685,29365.687188231506,male
2686,29375.156446172557,male
2687,29384.805704113605,male
2688,29394.754962054656,male
2689,29404.949145921633,male
2690,29415.003329788608,male
2691,29423.428856248174,male
2692,29431.994382707744,male
2693,29440.70990916731,male
2694,29449.415435626874,male
2695,29459.389619493857,male
2696,29469.695498962683,male
2697,29480.03137843151,male
2698,29489.218600492924,male
2699,29498.234126952502,male
2700,29507.209653412065,male
2701,29516.61517987164,male
2702,29525.940706331203,male
2703,29534.876232790775,male
2704,29543.481759250342,male
2705,29552.377285709903,male
2706,29562.091469576884,male
2707,29571.69693767047,male
2708,29580.293748356646,male
2709,29589.527932223624,male
2710,29598.45065428504,male
2711,29607.703376346457,male
2712,29617.416098407877,male
2713,29627.210104695907,male
2714,29636.784110983943,male
2715,29646.30811727197,male
2716,29655.942123559995,male
2717,29665.626129848024,male
2718,29675.445210210128,male
2719,29685.18429057223,male
2720,29694.77399416201,male
2721,29704.6950403444,male
2722,29714.291662373165,male
2723,29724.058284401945,male
2724,29733.674906430708,male
2725,29743.33152845948,male
2726,29752.95815048824,male
2727,29762.504176972012,male
2728,29771.98079900078,male
2729,29780.896825484553,male
2730,29789.722851968316,male
2731,29798.18887845208,male
2732,29806.114904935846,male
2733,29813.420931419616,male
2734,29820.187959003288,male
2735,29826.562359767762,male
2736,29832.742925365244,male
2737,29839.65411419041,male
2738,29846.870101024055,male
2739,29854.29546463,male
2740,29861.909485643362,male
2741,29869.763506656724,male
2742,29877.60752767009,male
2743,29885.20154868345,male
2744,29892.68556969681,male
2745,29899.869590710172,male
2746,29907.708035877138,male
2747,29915.80876696216,male
2748,29924.34949804718,male
2749,29932.9102291322,male
2750,29941.420336989533,male
2751,29950.150444846873,male
2752,29959.100552704207,male
2753,29968.306919716277,male
2754,29977.51328672834,male
2755,29986.6496537404,male
2756,29995.84602075247,male
2757,30004.87238776453,male
2758,30013.818754776592,male
2759,30022.525121788665,male
2760,30030.75211202841,male
2761,30039.144280027747,male
2762,30047.826448027077,male
2763,30056.698616026417,male
2764,30065.92078402575,male
2765,30075.382952025077,male
2766,30084.33827743183,male
2767,30093.32260173866,male
2768,30102.728970629614,male
2769,30112.06153859464,male
2770,30121.49790748559,male
2771,30131.04427637654,male
2772,30140.656844341567,male
2773,30150.449412306596,male
2774,30160.14198027162,male
2775,30169.618349162574,male
2776,30178.994718053527,male
2777,30188.28880102643,male
2778,30197.462883999335,male
2779,30206.74316604631,male
2780,30216.12718893856,male
2781,30225.811211830813,male
2782,30235.579035648985,male
2783,30245.41685946716,male
2784,30255.58468328533,male
2785,30266.26250710351,male
2786,30277.270330921685,male
2787,30288.30815473986,male
2788,30299.27597855803,male
2789,30309.993802376204,male
2790,30320.601626194384,male
2791,30331.179450012558,male
2792,30342.050431238138,male
2793,30353.471412463725,male
2794,30364.939236281894,male
2795,30376.517060100072,male
2796,30388.26488391825,male
2797,30399.93270773642,male
2798,30411.360531554594,male
2799,30422.838355372773,male
2800,30434.016179190945,male
2801,30444.644003009118,male
2802,30454.972422372302,male
2803,30464.740841735475,male
2804,30474.249261098663,male
2805,30482.31516376252,male
2806,30490.505992352297,male
2807,30498.17682094209,male
2808,30505.372471772287,male
2809,30512.518122602487,male
2810,30519.650190099357,male
2811,30527.381634368543,male
2812,30535.663078637725,male
2813,30544.06452290691,male
2814,30552.32596717609,male
2815,30560.53741144528,male
2816,30568.86885571446,male
2817,30577.198957391047,male
2818,30585.459059067645,male
2819,30594.078565199234,male
2820,30602.878071330822,male
2821,30611.68757746241,male
2822,30620.387083594003,male
2823,30628.947932318177,male
2824,30637.328781042357,male
2825,30645.679629766542,male
2826,30653.95047849072,male
2827,30662.161327214904,male
2828,30670.442175939083,male
2829,30678.683024663256,male
2830,30686.883873387444,male
2831,30694.864722111623,male
2832,30703.729371761732,male
2833,30712.31919917142,male
2834,30720.639026581113,male
2835,30728.66593791732,male
2836,30736.42284925354,male
2837,30743.60976058976,male
2838,30750.557673025876,male
2839,30757.744242869405,male
2840,30764.93081271294,male
2841,30771.777382556465,male
2842,30778.4539524,male
2843,30785.250522243525,male
2844,30791.923291161133,male
2845,30798.67606007873,male
2846,30805.05782789643,male
2847,30811.549595714117,male
2848,30817.65298785941,male
2849,30823.316380004697,male
2850,30828.449772149983,male
2851,30833.68316429527,male
2852,30839.318017586815,male
2853,30844.966671804294,male
2854,30850.71532602176,male
2855,30856.620179313308,male
2856,30862.675032604853,male
2857,30869.06075738575,male
2858,30875.826482166663,male
2859,30881.93220694756,male
2860,30887.841672573737,male
2861,30894.430137100004,male
2862,30901.598601626265,male
2863,30908.997066152533,male
2864,30916.8455306788,male
2865,30925.344590750065,male
2866,30934.08365082133,male
2867,30942.162710892597,male
2868,30949.866696889792,male
2869,30956.97068288699,male
2870,30963.8894911246,male
2871,30970.678299362207,male
2872,30977.077107599816,male
2873,30983.63591583743,male
2874,30990.394724075035,male
2875,30997.19353231264,male
2876,31004.56234055025,male
2877,31012.401148787863,male
2878,31020.079957025475,male
2879,31027.588765263077,male
2880,31034.95757350069,male
2881,31042.416381738294,male
2882,31050.2151899759,male
2883,31058.203998213514,male
2884,31066.34906560585,male
2885,31074.274132998187,male
2886,31082.449200390525,male
2887,31090.654267782866,male
2888,31098.369335175204,male
2889,31106.24270696569,male
2890,31114.19777435802,male
2891,31122.161146148508,male
2892,31130.024517939,male
2893,31137.967889729487,male
2894,31145.541261519968,male
2895,31153.314633310456,male
2896,31161.12800510094,male
2897,31168.391376891428,male
2898,31174.68474868191,male
2899,31180.10040639045,male
2900,31185.066064098974,male
2901,31189.618942272333,male
2902,31194.75182044569,male
2903,31200.774698619047,male
2904,31206.287576792394,male
2905,31211.810454965744,male
2906,31217.523205221645,male
2907,31223.31595547754,male
2908,31229.258705733442,male
2909,31235.29145598934,male
2910,31241.184206245238,male
2911,31246.81695650114,male
2912,31252.189706757035,male
2913,31257.560171094883,male
2914,31263.02003988774,male
2915,31268.81990868058,male
2916,31274.429777473437,male
2917,31279.509646266284,male
2918,31284.209515059127,male
2919,31289.078949916457,male
2920,31294.29452537485,male
2921,31300.142386751293,male
2922,31306.430248127737,male
2923,31313.12810950418,male
2924,31320.185970880626,male
2925,31327.46383225707,male
2926,31334.981693633512,male
2927,31342.75955500995,male
2928,31350.5174163864,male
2929,31358.01527776284,male
2930,31366.444834741138,male
2931,31374.45931764536,male
2932,31382.883800549578,male
2933,31390.921440861206,male
2934,31398.66908117284,male
2935,31406.505025882612,male
2936,31415.610942909716,male
2937,31424.086859936808,male
2938,31432.632776963903,male
2939,31441.31869399101,male
2940,31450.664611018095,male
2941,31460.45573003672,male
2942,31470.566849055343,male
2943,31481.93796807397,male
2944,31494.12908709259,male
2945,31506.620206111224,male
2946,31519.676123138306,male
2947,31532.732040165403,male
2948,31545.617957192502,male
2949,31558.8038742196,male
2950,31573.26979124669,male
2951,31587.63570827379,male
2952,31602.191625300882,male
2953,31616.597542327978,male
2954,31632.023459355078,male
2955,31647.899376382175,male
2956,31663.85529340927,male
2957,31679.861210436364,male
2958,31694.987127463457,male
2959,31709.69304449056,male
2960,31724.43896151765,male
2961,31740.134878544744,male
2962,31756.990795571845,male
2963,31773.646712598944,male
2964,31790.272629626037,male
2965,31807.378546653134,male
2966,31824.69446368023,male
2967,31842.590380707326,male
2968,31860.136297734418,male
2969,31877.282214761515,male
2970,31894.77813178861,male
2971,31912.584048815712,male
2972,31929.949965842803,male
2973,31947.7958828699,male
2974,31965.481799897003,male
2975,31983.987716924094,male
2976,32002.50363395119,male
2977,32020.90955097829,male
2978,32039.32546800538,male
2979,32057.571385032483,male
2980,32075.717302059576,male
2981,32093.18321908667,male
2982,32109.80913611377,male
2983,32126.195053140862,male
2984,32143.01097016796,male
2985,32159.92688719505,male
2986,32176.83280422215,male
2987,32194.08872124925,male
2988,32211.27463827634,male
2989,32228.110555303436,male
2990,32244.89647233054,male
2991,32262.192389357635,male
2992,32279.658306384732,male
2993,32297.094223411827,male
2994,32314.18014043892,male
2995,32330.77605746602,male
2996,32347.181974493116,male
2997,32364.027891520214,male
2998,32380.60380854731,male
2999,32396.569725574405,male
3000,32412.275642601497,male
3001,32428.701559628596,male
3002,32445.667476655697,male
3003,32462.223393682787,male
3004,32478.77931070988,male
3005,32495.595227736983,male
3006,32512.451144764073,male
3007,32529.727061791167,male
3008,32546.79297881827,male
3009,32563.498895845365,male
3010,32579.524812872463,male
3011,32595.070729899562,male
3012,32610.496646926655,male
3013,32626.46256395375,male
3014,32641.288480980846,male
3015,32655.844398007943,male
3016,32670.44031503504,male
3017,32685.536232062135,male
3018,32701.48214908923,male
3019,32716.95806611632,male
3020,32732.583983143428,male
3021,32748.769900170522,male
3022,32764.695817197615,male
3023,32779.991734224706,male
3024,32795.2776512518,male
3025,32810.7635682789,male
3026,32825.809485305996,male
3027,32840.40540233309,male
3028,32854.941319360194,male
3029,32869.417236387286,male
3030,32883.85315341438,male
3031,32898.689070441476,male
3032,32912.96498746857,male
3033,32928.200904495665,male
3034,32943.97682152277,male
3035,32959.63273854986,male
3036,32975.20865557696,male
3037,32991.114572604056,male
3038,33007.21048963115,male
3039,33023.17640665825,male
3040,33038.642323685344,male
3041,33053.328240712435,male
3042,33067.88415773953,male
3043,33082.500074766634,male
3044,33097.42599179372,male
3045,33112.551908820824,male
3046,33127.61782584792,male
3047,33142.463742875014,male
3048,33156.95965990211,male
3049,33171.345576929205,male
3050,33185.401493956306,male
3051,33198.9674109834,male
3052,33212.36332801049,male
3053,33225.55924503759,male
3054,33238.91516206469,male
3055,33252.57107909178,male
3056,33266.62699611888,male
3057,33280.30291314598,male
3058,33294.45883017308,male
